Date_Text,Open,High,Low,Adj Close,Close,Volume
9/20/2004, $112.67 , $113.47 , $110.95 , $78.05 , $111.46 ,"206,162,100"
9/27/2004, $111.10 , $113.65 , $110.41 , $79.59 , $113.65 ,"220,704,700"
10/4/2004, $114.10 , $114.68 , $112.35 , $78.79 , $112.51 ,"203,552,200"
10/11/2004, $112.78 , $113.07 , $110.57 , $77.91 , $111.26 ,"243,760,800"
10/18/2004, $110.89 , $112.23 , $109.75 , $77.03 , $109.99 ,"258,476,200"
10/25/2004, $109.75 , $113.64 , $109.35 , $79.27 , $113.20 ,"275,457,800"
11/1/2004, $113.56 , $117.64 , $113.20 , $82.13 , $117.28 ,"288,528,600"
11/8/2004, $116.98 , $119.00 , $116.72 , $83.19 , $118.79 ,"217,234,200"
11/15/2004, $118.50 , $119.14 , $117.14 , $82.23 , $117.42 ,"215,951,400"
11/22/2004, $117.17 , $118.98 , $117.03 , $83.13 , $118.35 ,"124,741,500"
11/29/2004, $118.79 , $120.14 , $117.48 , $83.76 , $119.25 ,"274,275,700"
12/6/2004, $119.21 , $119.64 , $117.73 , $83.81 , $119.33 ,"237,724,200"
12/13/2004, $119.76 , $121.24 , $119.16 , $83.89 , $119.44 ,"249,144,600"
12/20/2004, $119.75 , $121.28 , $119.17 , $85.23 , $120.77 ,"137,428,400"
12/27/2004, $121.20 , $121.66 , $120.39 , $85.30 , $120.87 ,"125,743,300"
1/3/2005, $121.56 , $121.76 , $118.00 , $83.58 , $118.44 ,"294,245,300"
1/10/2005, $118.34 , $119.46 , $117.50 , $83.44 , $118.24 ,"289,953,500"
1/17/2005, $118.05 , $119.62 , $116.65 , $82.41 , $116.78 ,"246,980,300"
1/24/2005, $117.09 , $117.75 , $116.37 , $82.87 , $117.43 ,"300,499,700"
1/31/2005, $117.95 , $120.43 , $117.71 , $84.84 , $120.23 ,"253,704,500"
2/7/2005, $120.25 , $121.04 , $119.25 , $85.23 , $120.77 ,"238,946,500"
2/14/2005, $120.69 , $121.46 , $119.90 , $84.96 , $120.39 ,"237,655,100"
2/21/2005, $119.90 , $121.67 , $118.58 , $85.69 , $121.43 ,"278,453,700"
2/28/2005, $121.15 , $122.83 , $120.04 , $86.61 , $122.73 ,"298,301,500"
3/7/2005, $122.66 , $123.25 , $120.16 , $84.96 , $120.39 ,"284,193,500"
3/14/2005, $120.61 , $121.46 , $118.15 , $83.65 , $118.54 ,"296,465,300"
3/21/2005, $118.71 , $118.93 , $116.75 , $82.99 , $117.14 ,"276,466,500"
3/28/2005, $117.42 , $118.99 , $116.25 , $83.19 , $117.43 ,"339,758,600"
4/4/2005, $117.36 , $119.26 , $116.74 , $83.60 , $118.00 ,"282,210,800"
4/11/2005, $118.29 , $119.06 , $114.10 , $80.87 , $114.15 ,"421,835,900"
4/18/2005, $114.12 , $116.50 , $113.55 , $81.88 , $115.57 ,"448,499,200"
4/25/2005, $115.86 , $116.77 , $113.97 , $82.00 , $115.75 ,"385,517,300"
5/2/2005, $116.07 , $118.00 , $115.52 , $82.95 , $117.09 ,"387,404,500"
5/9/2005, $117.21 , $118.08 , $114.80 , $81.98 , $115.72 ,"390,365,200"
5/16/2005, $115.70 , $119.41 , $115.66 , $84.39 , $119.12 ,"296,337,300"
5/23/2005, $119.21 , $120.25 , $118.83 , $85.19 , $120.25 ,"217,163,100"
5/30/2005, $120.08 , $120.92 , $119.40 , $85.12 , $120.15 ,"213,692,100"
6/6/2005, $119.95 , $121.25 , $119.44 , $85.16 , $120.20 ,"242,547,500"
6/13/2005, $119.94 , $121.90 , $119.81 , $85.98 , $121.36 ,"234,529,800"
6/20/2005, $121.08 , $121.94 , $118.84 , $84.63 , $118.98 ,"247,967,400"
6/27/2005, $118.97 , $120.40 , $118.75 , $85.02 , $119.53 ,"243,700,800"
7/4/2005, $119.25 , $121.32 , $118.26 , $86.30 , $121.32 ,"271,672,600"
7/11/2005, $121.33 , $123.44 , $121.31 , $87.38 , $122.84 ,"262,456,400"
7/18/2005, $122.50 , $123.73 , $122.05 , $87.88 , $123.54 ,"338,959,100"
7/25/2005, $123.41 , $124.64 , $122.85 , $88.02 , $123.74 ,"253,480,800"
8/1/2005, $123.83 , $124.74 , $122.67 , $87.41 , $122.88 ,"226,853,900"
8/8/2005, $123.15 , $124.50 , $122.38 , $87.54 , $123.06 ,"280,996,800"
8/15/2005, $123.22 , $123.87 , $121.84 , $87.12 , $122.47 ,"263,656,400"
8/22/2005, $122.58 , $123.23 , $120.68 , $85.90 , $120.76 ,"301,773,100"
8/29/2005, $120.41 , $123.15 , $120.38 , $86.97 , $122.27 ,"355,516,700"
9/5/2005, $122.66 , $124.74 , $122.65 , $88.63 , $124.60 ,"181,163,600"
9/12/2005, $124.45 , $124.67 , $122.87 , $87.85 , $123.50 ,"297,720,700"
9/19/2005, $123.47 , $123.61 , $120.44 , $86.75 , $121.44 ,"376,270,000"
9/26/2005, $122.02 , $123.04 , $121.02 , $87.89 , $123.04 ,"309,618,600"
10/3/2005, $122.96 , $123.34 , $118.17 , $85.44 , $119.61 ,"434,426,400"
10/10/2005, $119.68 , $119.71 , $116.88 , $84.77 , $118.67 ,"416,521,100"
10/17/2005, $118.80 , $119.81 , $117.12 , $84.39 , $118.13 ,"488,216,200"
10/24/2005, $118.44 , $120.54 , $117.93 , $85.58 , $119.80 ,"367,703,800"
10/31/2005, $120.29 , $122.66 , $120.13 , $87.23 , $122.11 ,"362,129,900"
11/7/2005, $122.37 , $123.84 , $121.75 , $88.41 , $123.76 ,"260,500,100"
11/14/2005, $123.79 , $125.28 , $122.86 , $89.39 , $125.13 ,"293,972,400"
11/21/2005, $125.15 , $127.41 , $124.98 , $90.82 , $127.13 ,"182,584,700"
11/28/2005, $127.25 , $127.27 , $125.29 , $90.61 , $126.85 ,"274,412,200"
12/5/2005, $126.70 , $127.74 , $125.48 , $90.24 , $126.33 ,"297,378,200"
12/12/2005, $126.71 , $128.09 , $125.96 , $90.26 , $126.36 ,"303,534,400"
12/19/2005, $126.73 , $126.87 , $125.48 , $91.03 , $126.76 ,"207,368,300"
12/26/2005, $126.96 , $127.05 , $124.36 , $89.41 , $124.51 ,"152,698,300"
1/2/2006, $125.19 , $128.58 , $124.39 , $92.24 , $128.44 ,"235,349,700"
1/9/2006, $128.42 , $129.44 , $128.20 , $92.41 , $128.68 ,"223,453,000"
1/16/2006, $128.20 , $128.90 , $125.97 , $90.46 , $125.97 ,"323,622,400"
1/23/2006, $126.21 , $128.66 , $125.84 , $92.31 , $128.54 ,"344,839,100"
1/30/2006, $128.44 , $128.81 , $126.14 , $90.68 , $126.27 ,"339,874,900"
2/6/2006, $126.44 , $128.10 , $125.40 , $90.94 , $126.64 ,"302,674,200"
2/13/2006, $126.60 , $129.21 , $125.95 , $92.50 , $128.81 ,"330,104,900"
2/20/2006, $129.11 , $129.65 , $128.28 , $92.93 , $129.41 ,"168,983,600"
2/27/2006, $129.40 , $130.07 , $128.13 , $92.47 , $128.76 ,"292,939,800"
3/6/2006, $129.14 , $129.18 , $127.18 , $92.34 , $128.59 ,"302,756,000"
3/13/2006, $128.84 , $131.47 , $128.53 , $93.80 , $130.62 ,"281,568,500"
3/20/2006, $130.64 , $130.99 , $129.45 , $93.88 , $130.21 ,"274,160,300"
3/27/2006, $130.03 , $130.98 , $129.05 , $93.61 , $129.83 ,"309,605,900"
4/3/2006, $130.07 , $131.40 , $129.35 , $93.40 , $129.54 ,"305,128,300"
4/10/2006, $129.74 , $130.08 , $128.25 , $92.80 , $128.71 ,"208,381,400"
4/17/2006, $128.83 , $131.86 , $128.02 , $94.56 , $131.15 ,"402,316,600"
4/24/2006, $130.89 , $131.75 , $129.59 , $94.79 , $131.47 ,"384,501,600"
5/1/2006, $131.47 , $132.80 , $130.32 , $95.55 , $132.52 ,"280,384,700"
5/8/2006, $132.51 , $132.77 , $129.19 , $93.18 , $129.24 ,"296,612,300"
5/15/2006, $128.79 , $130.00 , $125.80 , $91.64 , $127.10 ,"503,172,100"
5/22/2006, $126.28 , $128.38 , $124.76 , $92.56 , $128.38 ,"513,231,900"
5/29/2006, $127.97 , $129.43 , $126.05 , $93.01 , $129.00 ,"324,770,400"
6/5/2006, $128.85 , $128.86 , $123.87 , $90.38 , $125.35 ,"625,132,500"
6/12/2006, $125.88 , $126.36 , $122.34 , $89.87 , $124.65 ,"673,381,600"
6/19/2006, $125.40 , $125.70 , $123.55 , $90.12 , $124.44 ,"364,980,400"
6/26/2006, $124.54 , $127.66 , $123.65 , $92.17 , $127.28 ,"334,910,500"
7/3/2006, $127.43 , $128.01 , $126.29 , $91.69 , $126.61 ,"225,294,200"
7/10/2006, $126.94 , $127.43 , $122.83 , $89.45 , $123.52 ,"422,814,400"
7/17/2006, $123.52 , $126.30 , $122.39 , $89.76 , $123.95 ,"551,315,100"
7/24/2006, $124.44 , $128.14 , $124.44 , $92.68 , $127.98 ,"442,284,600"
7/31/2006, $127.66 , $129.43 , $126.60 , $92.84 , $128.20 ,"339,577,600"
8/7/2006, $127.90 , $128.60 , $126.28 , $91.98 , $127.01 ,"331,993,700"
8/14/2006, $127.63 , $130.69 , $126.92 , $94.64 , $130.69 ,"327,000,800"
8/21/2006, $130.18 , $130.52 , $129.19 , $94.01 , $129.81 ,"269,304,600"
8/28/2006, $129.65 , $131.58 , $129.64 , $95.17 , $131.42 ,"250,856,300"
9/4/2006, $131.51 , $131.85 , $129.35 , $94.35 , $130.28 ,"237,509,600"
9/11/2006, $129.86 , $132.45 , $129.48 , $95.56 , $131.96 ,"335,779,100"
9/18/2006, $131.79 , $132.77 , $131.00 , $95.63 , $131.47 ,"386,346,600"
9/25/2006, $131.73 , $133.99 , $131.05 , $97.16 , $133.58 ,"355,258,100"
10/2/2006, $133.54 , $135.41 , $132.65 , $98.20 , $135.01 ,"331,175,500"
10/9/2006, $134.85 , $136.71 , $134.30 , $99.38 , $136.63 ,"314,754,900"
10/16/2006, $136.52 , $137.37 , $135.67 , $99.53 , $136.84 ,"331,779,900"
10/23/2006, $136.56 , $139.00 , $136.39 , $100.31 , $137.91 ,"344,641,900"
10/30/2006, $137.66 , $138.31 , $135.62 , $99.31 , $136.54 ,"336,037,000"
11/6/2006, $136.96 , $139.14 , $136.86 , $100.55 , $138.24 ,"359,047,800"
11/13/2006, $138.18 , $140.68 , $138.07 , $102.14 , $140.42 ,"365,694,400"
11/20/2006, $140.30 , $141.16 , $139.94 , $102.09 , $140.35 ,"197,045,400"
11/27/2006, $140.28 , $141.05 , $138.11 , $101.99 , $140.22 ,"491,307,200"
12/4/2006, $140.25 , $142.30 , $140.23 , $102.86 , $141.42 ,"356,923,700"
12/11/2006, $141.42 , $143.24 , $140.89 , $103.53 , $142.34 ,"308,363,800"
12/18/2006, $142.54 , $142.88 , $140.67 , $102.95 , $140.75 ,"266,215,300"
12/25/2006, $140.81 , $142.70 , $140.78 , $103.58 , $141.62 ,"155,174,000"
1/1/2007, $142.25 , $142.86 , $140.38 , $102.79 , $140.54 ,"241,073,500"
1/8/2007, $140.82 , $143.24 , $140.25 , $104.77 , $143.24 ,"329,610,500"
1/15/2007, $143.07 , $143.46 , $142.31 , $104.46 , $142.82 ,"220,263,000"
1/22/2007, $143.07 , $143.98 , $141.58 , $103.96 , $142.13 ,"310,992,100"
1/29/2007, $142.19 , $144.95 , $141.74 , $105.92 , $144.81 ,"347,310,200"
2/5/2007, $144.70 , $145.36 , $143.39 , $105.28 , $143.94 ,"308,181,700"
2/12/2007, $143.94 , $145.95 , $143.19 , $106.59 , $145.73 ,"274,335,200"
2/19/2007, $145.56 , $146.42 , $145.00 , $106.27 , $145.30 ,"271,917,000"
2/26/2007, $145.83 , $145.95 , $138.05 , $101.43 , $138.67 ,"896,598,200"
3/5/2007, $137.93 , $141.42 , $137.33 , $102.97 , $140.78 ,"627,885,300"
3/12/2007, $140.42 , $141.34 , $136.75 , $101.32 , $138.53 ,"756,793,400"
3/19/2007, $139.26 , $143.81 , $139.15 , $105.29 , $143.39 ,"524,036,300"
3/26/2007, $143.50 , $143.65 , $140.56 , $104.27 , $142.00 ,"634,186,800"
4/2/2007, $142.16 , $144.44 , $141.48 , $105.92 , $144.24 ,"272,652,200"
4/9/2007, $144.65 , $145.32 , $143.34 , $106.71 , $145.32 ,"413,774,500"
4/16/2007, $145.83 , $148.62 , $145.82 , $109.13 , $148.62 ,"506,895,800"
4/23/2007, $148.37 , $149.80 , $147.32 , $109.80 , $149.53 ,"497,093,300"
4/30/2007, $149.64 , $151.12 , $147.67 , $110.82 , $150.92 ,"505,325,300"
5/7/2007, $150.88 , $152.82 , $149.27 , $110.78 , $150.86 ,"513,142,200"
5/14/2007, $150.86 , $152.62 , $149.79 , $112.07 , $152.62 ,"603,182,100"
5/21/2007, $152.58 , $153.50 , $150.74 , $111.39 , $151.69 ,"661,502,200"
5/28/2007, $151.94 , $154.40 , $151.34 , $113.14 , $154.08 ,"433,672,000"
6/4/2007, $153.54 , $154.39 , $149.06 , $110.91 , $151.04 ,"777,324,100"
6/11/2007, $150.93 , $153.66 , $149.55 , $112.40 , $153.07 ,"829,549,100"
6/18/2007, $153.38 , $153.58 , $149.85 , $111.03 , $150.55 ,"786,735,600"
6/25/2007, $150.24 , $151.65 , $148.06 , $110.94 , $150.43 ,"1,001,504,900"
7/2/2007, $150.87 , $153.17 , $150.77 , $112.82 , $152.98 ,"327,793,400"
7/9/2007, $153.16 , $155.46 , $150.52 , $114.20 , $154.85 ,"673,995,100"
7/16/2007, $154.99 , $155.53 , $152.83 , $113.20 , $153.50 ,"853,182,600"
7/23/2007, $154.18 , $154.72 , $145.05 , $107.02 , $145.11 ,"1,533,710,900"
7/30/2007, $145.93 , $149.46 , $143.20 , $106.05 , $143.80 ,"1,721,820,800"
8/6/2007, $144.21 , $150.59 , $142.53 , $106.72 , $144.71 ,"1,601,119,800"
8/13/2007, $146.50 , $146.89 , $137.00 , $106.72 , $144.71 ,"1,704,847,500"
8/20/2007, $145.17 , $148.33 , $143.29 , $109.39 , $148.33 ,"850,360,700"
8/27/2007, $147.85 , $148.50 , $143.46 , $108.84 , $147.59 ,"917,764,000"
9/3/2007, $147.45 , $149.98 , $145.26 , $107.72 , $146.07 ,"649,649,800"
9/10/2007, $146.52 , $149.45 , $144.33 , $109.81 , $148.90 ,"779,932,400"
9/17/2007, $148.31 , $154.39 , $147.63 , $112.07 , $151.97 ,"884,054,500"
9/24/2007, $152.42 , $153.19 , $150.47 , $113.06 , $152.58 ,"653,372,500"
10/1/2007, $152.60 , $156.10 , $152.50 , $115.48 , $155.85 ,"591,641,100"
10/8/2007, $155.39 , $157.52 , $154.54 , $115.84 , $156.33 ,"625,121,600"
10/15/2007, $156.27 , $156.48 , $149.66 , $110.90 , $149.67 ,"989,902,300"
10/22/2007, $148.86 , $153.62 , $148.66 , $113.83 , $153.62 ,"1,182,627,600"
10/29/2007, $153.93 , $155.27 , $149.21 , $112.04 , $151.20 ,"1,125,046,000"
11/5/2007, $149.64 , $152.11 , $144.89 , $107.55 , $145.14 ,"1,363,536,200"
11/12/2007, $145.21 , $149.40 , $143.70 , $108.03 , $145.79 ,"1,236,645,700"
11/19/2007, $145.28 , $145.53 , $141.67 , $106.80 , $144.13 ,"1,019,214,300"
11/26/2007, $144.43 , $149.87 , $140.66 , $110.15 , $148.66 ,"1,189,044,700"
12/3/2007, $148.19 , $151.50 , $146.31 , $111.82 , $150.91 ,"757,531,800"
12/10/2007, $151.28 , $152.89 , $147.10 , $109.05 , $147.17 ,"1,093,400,500"
12/17/2007, $146.61 , $148.42 , $143.96 , $109.76 , $148.13 ,"982,654,100"
12/24/2007, $148.82 , $149.68 , $146.90 , $109.73 , $147.30 ,"352,074,300"
12/31/2007, $147.10 , $147.61 , $140.91 , $105.26 , $141.31 ,"670,526,600"
1/7/2008, $141.81 , $142.90 , $137.70 , $104.40 , $140.15 ,"1,465,959,400"
1/14/2008, $141.16 , $141.86 , $131.10 , $98.37 , $132.06 ,"1,535,562,300"
1/21/2008, $127.21 , $136.76 , $126.00 , $99.10 , $133.04 ,"1,477,389,900"
1/28/2008, $133.26 , $139.61 , $132.06 , $103.97 , $139.58 ,"1,272,366,500"
2/4/2008, $139.21 , $139.30 , $131.73 , $99.13 , $133.07 ,"1,181,381,300"
2/11/2008, $133.10 , $137.06 , $132.04 , $100.67 , $135.14 ,"996,516,000"
2/18/2008, $136.72 , $137.01 , $132.86 , $101.02 , $135.62 ,"771,817,900"
2/25/2008, $135.54 , $139.14 , $132.78 , $99.68 , $133.82 ,"994,469,800"
3/3/2008, $133.14 , $134.77 , $128.58 , $96.62 , $129.71 ,"1,317,024,300"
3/10/2008, $129.84 , $133.77 , $127.59 , $96.55 , $129.61 ,"1,642,477,300"
3/17/2008, $126.57 , $134.65 , $126.07 , $98.39 , $132.08 ,"1,331,020,000"
3/24/2008, $133.31 , $135.81 , $131.06 , $98.45 , $131.51 ,"1,004,908,100"
3/31/2008, $131.29 , $137.96 , $131.09 , $102.48 , $136.89 ,"1,012,481,800"
4/7/2008, $137.87 , $138.57 , $133.01 , $99.85 , $133.38 ,"914,734,500"
4/14/2008, $133.19 , $139.56 , $132.33 , $103.67 , $138.48 ,"920,376,400"
4/21/2008, $138.23 , $139.89 , $136.90 , $104.50 , $139.60 ,"894,231,800"
4/28/2008, $139.88 , $142.37 , $138.26 , $105.93 , $141.51 ,"808,385,200"
5/5/2008, $141.05 , $142.20 , $138.45 , $103.98 , $138.90 ,"828,021,000"
5/12/2008, $139.25 , $142.87 , $138.73 , $106.80 , $142.66 ,"860,072,700"
5/19/2008, $142.81 , $144.30 , $137.52 , $103.04 , $137.64 ,"949,138,100"
5/26/2008, $137.80 , $140.93 , $137.53 , $105.07 , $140.35 ,"640,900,200"
6/2/2008, $139.83 , $140.89 , $136.22 , $102.03 , $136.29 ,"1,321,816,700"
6/9/2008, $136.86 , $137.50 , $133.52 , $101.92 , $136.15 ,"1,269,907,600"
6/16/2008, $135.55 , $137.12 , $131.22 , $98.50 , $131.58 ,"1,236,913,800"
6/23/2008, $132.09 , $133.40 , $127.04 , $95.95 , $127.53 ,"1,321,449,300"
6/30/2008, $127.89 , $129.16 , $124.99 , $95.03 , $126.31 ,"1,174,881,700"
7/7/2008, $126.79 , $127.74 , $122.49 , $93.17 , $123.84 ,"2,002,730,700"
7/14/2008, $125.26 , $126.42 , $120.02 , $94.78 , $125.98 ,"1,839,386,900"
7/21/2008, $126.51 , $129.15 , $124.85 , $94.40 , $125.48 ,"1,299,231,100"
7/28/2008, $125.51 , $128.60 , $123.42 , $94.92 , $126.16 ,"1,347,509,900"
8/4/2008, $126.04 , $129.93 , $124.76 , $97.33 , $129.37 ,"1,156,496,800"
8/11/2008, $129.47 , $131.51 , $127.67 , $97.93 , $130.17 ,"1,139,575,900"
8/18/2008, $130.43 , $130.48 , $126.34 , $97.54 , $129.65 ,"940,772,100"
8/25/2008, $128.80 , $130.34 , $126.58 , $96.89 , $128.79 ,"858,819,800"
9/1/2008, $130.03 , $130.71 , $122.00 , $93.61 , $124.42 ,"1,133,857,800"
9/8/2008, $128.04 , $128.24 , $121.60 , $94.86 , $126.09 ,"1,713,539,300"
9/15/2008, $121.63 , $128.00 , $113.80 , $93.38 , $124.12 ,"2,966,649,400"
9/22/2008, $124.45 , $124.75 , $117.79 , $91.45 , $120.85 ,"1,503,425,700"
9/29/2008, $119.14 , $119.34 , $109.68 , $83.49 , $110.34 ,"1,947,635,500"
10/6/2008, $107.15 , $107.62 , $83.58 , $66.97 , $88.50 ,"3,281,575,900"
10/13/2008, $93.87 , $105.53 , $86.54 , $70.53 , $93.21 ,"2,671,940,000"
10/20/2008, $95.35 , $99.10 , $84.00 , $65.86 , $87.04 ,"2,374,443,200"
10/27/2008, $85.97 , $98.57 , $83.70 , $73.27 , $96.83 ,"2,394,474,300"
11/3/2008, $96.78 , $100.86 , $90.06 , $71.02 , $93.86 ,"1,798,169,800"
11/10/2008, $95.21 , $95.53 , $82.09 , $65.55 , $86.62 ,"2,468,096,000"
11/17/2008, $86.38 , $88.56 , $74.34 , $60.17 , $79.52 ,"3,030,111,200"
11/24/2008, $81.92 , $90.13 , $80.36 , $68.17 , $90.09 ,"1,465,860,000"
12/1/2008, $87.51 , $88.42 , $81.86 , $66.54 , $87.93 ,"2,275,378,100"
12/8/2008, $90.34 , $92.38 , $85.20 , $67.34 , $88.99 ,"1,959,958,100"
12/15/2008, $89.02 , $92.43 , $86.29 , $66.73 , $88.19 ,"1,592,338,100"
12/22/2008, $88.58 , $88.67 , $85.49 , $66.49 , $87.16 ,"602,214,000"
12/29/2008, $87.24 , $93.44 , $85.60 , $70.91 , $92.96 ,"717,605,700"
1/5/2009, $92.63 , $94.45 , $85.36 , $67.96 , $89.09 ,"1,444,297,800"
1/12/2009, $88.84 , $88.91 , $81.72 , $64.89 , $85.06 ,"2,001,666,900"
1/19/2009, $84.23 , $85.06 , $80.05 , $63.40 , $83.11 ,"1,598,956,800"
1/26/2009, $83.59 , $87.95 , $82.21 , $63.19 , $82.83 ,"1,599,551,600"
2/2/2009, $81.57 , $87.34 , $77.73 , $66.35 , $86.98 ,"1,673,389,500"
2/9/2009, $86.96 , $87.74 , $81.05 , $63.13 , $82.76 ,"1,864,031,100"
2/16/2009, $80.16 , $82.96 , $75.77 , $59.06 , $77.42 ,"1,635,919,000"
2/23/2009, $78.27 , $79.67 , $73.81 , $56.40 , $73.93 ,"2,101,752,900"
3/2/2009, $72.52 , $73.92 , $67.10 , $52.58 , $68.92 ,"2,308,986,100"
3/9/2009, $67.95 , $76.98 , $67.73 , $58.04 , $76.09 ,"1,889,958,900"
3/16/2009, $76.96 , $81.00 , $75.45 , $58.52 , $76.71 ,"1,990,331,000"
3/23/2009, $78.74 , $83.30 , $78.31 , $62.70 , $81.61 ,"1,936,336,900"
3/30/2009, $79.80 , $84.61 , $77.96 , $64.74 , $84.26 ,"1,826,242,100"
4/6/2009, $83.34 , $85.82 , $81.51 , $65.93 , $85.81 ,"1,023,870,700"
4/13/2009, $84.92 , $87.65 , $83.61 , $66.90 , $87.08 ,"1,350,024,300"
4/20/2009, $85.54 , $87.31 , $82.75 , $66.58 , $86.66 ,"1,360,782,900"
4/27/2009, $85.68 , $89.02 , $84.76 , $67.53 , $87.89 ,"1,386,543,700"
5/4/2009, $88.55 , $93.22 , $88.38 , $71.44 , $92.98 ,"1,438,907,000"
5/11/2009, $91.70 , $92.11 , $88.15 , $68.16 , $88.71 ,"1,331,575,400"
5/18/2009, $89.55 , $92.80 , $88.26 , $68.39 , $89.02 ,"1,159,072,100"
5/25/2009, $88.36 , $93.70 , $88.32 , $71.09 , $92.53 ,"1,030,070,800"
6/1/2009, $93.67 , $95.67 , $92.76 , $72.64 , $94.55 ,"1,236,792,000"
6/8/2009, $93.84 , $96.11 , $93.04 , $73.05 , $95.08 ,"1,219,567,000"
6/15/2009, $93.96 , $94.02 , $90.83 , $70.71 , $92.04 ,"1,102,335,400"
6/22/2009, $91.14 , $92.24 , $88.85 , $70.96 , $91.84 ,"1,098,791,100"
6/29/2009, $92.11 , $93.23 , $89.76 , $69.39 , $89.81 ,"782,720,500"
7/6/2009, $88.94 , $89.93 , $87.00 , $67.96 , $87.96 ,"956,936,900"
7/13/2009, $88.31 , $94.51 , $87.59 , $72.73 , $94.13 ,"989,515,000"
7/20/2009, $94.68 , $98.14 , $94.19 , $75.77 , $98.06 ,"990,764,400"
7/27/2009, $97.88 , $99.83 , $96.98 , $76.34 , $98.81 ,"973,277,300"
8/3/2009, $99.85 , $102.03 , $99.31 , $78.19 , $101.20 ,"951,062,600"
8/10/2009, $100.74 , $101.61 , $99.46 , $77.87 , $100.79 ,"883,317,700"
8/17/2009, $98.85 , $103.13 , $98.11 , $79.56 , $102.97 ,"1,002,678,100"
8/24/2009, $103.39 , $104.35 , $101.94 , $79.88 , $103.38 ,"944,464,800"
8/31/2009, $102.37 , $103.24 , $99.57 , $78.86 , $102.06 ,"955,393,600"
9/7/2009, $103.00 , $105.30 , $102.39 , $80.95 , $104.77 ,"602,784,100"
9/14/2009, $103.88 , $108.06 , $103.15 , $82.46 , $106.72 ,"935,766,000"
9/21/2009, $105.89 , $108.03 , $104.09 , $81.09 , $104.45 ,"953,661,900"
9/28/2009, $104.85 , $107.02 , $101.99 , $79.57 , $102.49 ,"1,012,992,100"
10/5/2009, $102.90 , $107.26 , $102.60 , $83.27 , $107.26 ,"829,880,500"
10/12/2009, $107.76 , $109.71 , $106.76 , $84.53 , $108.89 ,"833,088,300"
10/19/2009, $109.07 , $110.31 , $107.50 , $83.90 , $108.08 ,"1,044,308,000"
10/26/2009, $108.20 , $109.31 , $103.44 , $80.40 , $103.56 ,"1,267,834,600"
11/2/2009, $104.13 , $107.40 , $103.08 , $83.17 , $107.13 ,"1,081,551,600"
11/9/2009, $107.95 , $110.82 , $107.87 , $85.10 , $109.62 ,"808,969,200"
11/16/2009, $110.38 , $111.69 , $109.01 , $84.95 , $109.43 ,"857,473,700"
11/23/2009, $110.72 , $111.74 , $108.29 , $85.06 , $109.57 ,"521,996,900"
11/30/2009, $109.48 , $112.38 , $108.12 , $86.18 , $111.01 ,"895,036,300"
12/7/2009, $110.91 , $111.53 , $109.02 , $86.26 , $111.11 ,"715,769,500"
12/14/2009, $111.87 , $112.13 , $109.28 , $85.56 , $110.21 ,"740,889,800"
12/21/2009, $110.76 , $112.60 , $110.76 , $87.79 , $112.48 ,"361,207,700"
12/28/2009, $112.90 , $113.03 , $111.39 , $86.98 , $111.44 ,"331,857,300"
1/4/2010, $112.37 , $114.62 , $111.51 , $89.42 , $114.57 ,"604,092,800"
1/11/2010, $115.08 , $115.14 , $113.20 , $88.70 , $113.64 ,"759,533,100"
1/18/2010, $113.62 , $115.13 , $109.09 , $85.24 , $109.21 ,"1,046,464,900"
1/25/2010, $110.21 , $110.47 , $107.22 , $83.82 , $107.39 ,"1,296,751,500"
2/1/2010, $108.15 , $110.59 , $104.58 , $83.25 , $106.66 ,"1,427,225,100"
2/8/2010, $106.74 , $108.25 , $105.81 , $84.33 , $108.04 ,"1,330,712,600"
2/15/2010, $108.86 , $111.57 , $107.82 , $86.74 , $111.14 ,"744,556,100"
2/22/2010, $111.55 , $111.58 , $108.94 , $86.43 , $110.74 ,"949,418,600"
3/1/2010, $111.20 , $114.34 , $111.17 , $89.17 , $114.25 ,"771,376,300"
3/8/2010, $114.26 , $115.97 , $113.87 , $90.12 , $115.46 ,"778,142,600"
3/15/2010, $115.26 , $117.48 , $114.60 , $90.51 , $115.97 ,"916,108,100"
3/22/2010, $115.31 , $118.17 , $115.24 , $91.37 , $116.58 ,"992,696,800"
3/29/2010, $117.17 , $118.25 , $116.61 , $92.32 , $117.80 ,"602,579,900"
4/5/2010, $118.25 , $119.60 , $117.60 , $93.69 , $119.55 ,"692,518,600"
4/12/2010, $119.70 , $121.57 , $118.75 , $93.54 , $119.36 ,"908,333,600"
4/19/2010, $119.01 , $121.86 , $118.47 , $95.46 , $121.81 ,"861,261,700"
4/26/2010, $121.85 , $122.12 , $118.25 , $93.11 , $118.81 ,"1,263,760,600"
5/3/2010, $119.38 , $120.68 , $105.00 , $87.20 , $111.26 ,"2,156,989,900"
5/10/2010, $115.81 , $117.68 , $112.87 , $89.26 , $113.89 ,"1,529,670,400"
5/17/2010, $114.20 , $115.22 , $105.36 , $85.51 , $109.11 ,"2,112,367,000"
5/24/2010, $108.52 , $110.80 , $104.38 , $85.71 , $109.37 ,"1,614,851,500"
5/31/2010, $108.35 , $111.06 , $106.46 , $83.72 , $106.82 ,"1,143,247,000"
6/7/2010, $107.20 , $109.75 , $104.65 , $85.96 , $109.68 ,"1,422,425,500"
